Song,Performer,SongID,Year,Peak Position,Artist_Name
Arab Money,Busta Rhymes Featuring Ron Browz,Arab MoneyBusta Rhymes Featuring Ron Browz,2008,86.0,Busta Rhymes
Arab Money,Busta Rhymes Featuring Ron Browz,Arab MoneyBusta Rhymes Featuring Ron Browz,2009,86.0,Busta Rhymes
Radar,Britney Spears,RadarBritney Spears,2009,88.0,Britney Spears
4 My Town (Play Ball),Birdman Featuring Drake & Lil Wayne,4 My Town (Play Ball)Birdman Featuring Drake & Lil Wayne,2009,90.0,Birdman
4 My Town (Play Ball),Birdman Featuring Drake & Lil Wayne,4 My Town (Play Ball)Birdman Featuring Drake & Lil Wayne,2010,90.0,Birdman
One Day,Matisyahu,One DayMatisyahu,2010,85.0,Matisyahu
Opposite Of Adults,Chiddy Bang,Opposite Of AdultsChiddy Bang,2010,90.0,Chiddy Bang
Opposite Of Adults,Chiddy Bang,Opposite Of AdultsChiddy Bang,2011,90.0,Chiddy Bang
Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,Porn Star DancingMy Darkest Days Featuring Zakk Wylde,2010,90.0,My Darkest Days
Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,Porn Star DancingMy Darkest Days Featuring Zakk Wylde,2011,90.0,My Darkest Days
Black Horse And The Cherry Tree,Casey Weston,Black Horse And The Cherry TreeCasey Weston,2011,90.0,Casey Weston
Bad Ass,Kid Ink Featuring Meek Mill & Wale,Bad AssKid Ink Featuring Meek Mill & Wale,2013,90.0,Kid Ink
So Many Girls,"DJ Drama Featuring Wale, Tyga & Roscoe Dash","So Many GirlsDJ Drama Featuring Wale, Tyga & Roscoe Dash",2013,90.0,DJ Drama
Rough Water,Travie McCoy Featuring Jason Mraz,Rough WaterTravie McCoy Featuring Jason Mraz,2013,82.0,Travie McCoy
17 Again,Brantley Gilbert,17 AgainBrantley Gilbert,2014,90.0,Brantley Gilbert
Playas Gon' Play,3LW,Playas Gon' Play3LW,2001,81.0,3LW
She's No You,Jesse McCartney,She's No YouJesse McCartney,2005,91.0,Jesse McCartney
Bojangles,Pitbull,BojanglesPitbull,2006,91.0,Pitbull
Release,Timbaland Featuring Justin Timberlake,ReleaseTimbaland Featuring Justin Timberlake,2007,91.0,Timbaland
Bubbly,Colbie Caillat,BubblyColbie Caillat,2007,5.0,Colbie Caillat
Bubbly,Colbie Caillat,BubblyColbie Caillat,2008,5.0,Colbie Caillat
Anyone Else But You,Michael Cera & Ellen Page,Anyone Else But YouMichael Cera & Ellen Page,2008,91.0,Michael Cera
Be OK,Ingrid Michaelson,Be OKIngrid Michaelson,2008,91.0,Ingrid Michaelson
Show Me What I'm Looking For,Carolina Liar,Show Me What I'm Looking ForCarolina Liar,2009,67.0,Carolina Liar
Rain,Creed,RainCreed,2009,91.0,Creed
Rain,Creed,RainCreed,2009,91.0,SWV
Rain,Creed,RainCreed,2009,91.0,Madonna
Rain,Creed,RainCreed,2009,91.0,Dragon
Rain,Creed,RainCreed,2009,91.0,Jose Feliciano
Rain,Creed,RainCreed,2009,91.0,The Beatles
Rain,Creed,RainCreed,2010,91.0,Creed
Rain,Creed,RainCreed,2010,91.0,SWV
Rain,Creed,RainCreed,2010,91.0,Madonna
Rain,Creed,RainCreed,2010,91.0,Dragon
Rain,Creed,RainCreed,2010,91.0,Jose Feliciano
Rain,Creed,RainCreed,2010,91.0,The Beatles
American Star,Lil Wayne Featuring Shanell AKA SNL,American StarLil Wayne Featuring Shanell AKA SNL,2010,91.0,Lil Wayne
Still,Tim McGraw,StillTim McGraw,2010,91.0,Tim McGraw
Still,Tim McGraw,StillTim McGraw,2010,91.0,John Schneider
Still,Tim McGraw,StillTim McGraw,2010,91.0,Commodores
Still,Tim McGraw,StillTim McGraw,2010,91.0,The Sunrays
Still,Tim McGraw,StillTim McGraw,2010,91.0,Bill Anderson
Ordinary Girl,Hannah Montana,Ordinary GirlHannah Montana,2010,91.0,Hannah Montana
Pray,Justin Bieber,PrayJustin Bieber,2011,61.0,Justin Bieber
Pray,Justin Bieber,PrayJustin Bieber,2011,61.0,MC Hammer
She's So Mean,matchbox twenty,She's So Meanmatchbox twenty,2012,40.0,Matchbox Twenty
Birthday Song,2 Chainz Featuring Kanye West,Birthday Song2 Chainz Featuring Kanye West,2012,47.0,2 Chainz
Birthday Song,2 Chainz Featuring Kanye West,Birthday Song2 Chainz Featuring Kanye West,2013,47.0,2 Chainz
Stay Stay Stay,Taylor Swift,Stay Stay StayTaylor Swift,2012,91.0,Taylor Swift
Please Remember Me,Danielle Bradbery,Please Remember MeDanielle Bradbery,2013,91.0,Danielle Bradbery
Please Remember Me,Danielle Bradbery,Please Remember MeDanielle Bradbery,2013,91.0,Tim McGraw
Blood On The Leaves,Kanye West,Blood On The LeavesKanye West,2013,89.0,Kanye West
Picasso Baby,JAY-Z,Picasso BabyJAY-Z,2013,91.0,Jay-Z
Rock N Roll,Avril Lavigne,Rock N RollAvril Lavigne,2013,91.0,Avril Lavigne
Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,Or NahTy Dolla $ign Featuring Wiz Khalifa & DJ Mustard,2014,48.0,Ty Dolla Sign
Angel In Blue Jeans,Train,Angel In Blue JeansTrain,2014,79.0,Train
Baby Blue,Action Bronson Featuring Chance The Rapper,Baby BlueAction Bronson Featuring Chance The Rapper,2015,91.0,Action Bronson
Baby Blue,Action Bronson Featuring Chance The Rapper,Baby BlueAction Bronson Featuring Chance The Rapper,2015,91.0,Badfinger
Baby Blue,Action Bronson Featuring Chance The Rapper,Baby BlueAction Bronson Featuring Chance The Rapper,2015,91.0,The Echoes
American Oxygen,Rihanna,American OxygenRihanna,2015,78.0,Rihanna
Riddle,En Vogue,RiddleEn Vogue,2000,92.0,En Vogue
So Sexy Chapter II (Like This),Twista Featuring R. Kelly,So Sexy Chapter II (Like This)Twista Featuring R. Kelly,2004,92.0,Twista
Outta Control,50 Cent,Outta Control50 Cent,2005,92.0,50 Cent
Ridin' Rims,Dem Franchize Boyz,Ridin' RimsDem Franchize Boyz,2006,80.0,Dem Franchize Boyz
Best Of Both Worlds,Hannah Montana,Best Of Both WorldsHannah Montana,2006,92.0,Hannah Montana
Best Of Both Worlds,Hannah Montana,Best Of Both WorldsHannah Montana,2006,92.0,Lulu
Best Of Both Worlds,Hannah Montana,Best Of Both WorldsHannah Montana,2007,92.0,Hannah Montana
Best Of Both Worlds,Hannah Montana,Best Of Both WorldsHannah Montana,2007,92.0,Lulu
All For One,High School Musical 2 Cast,All For OneHigh School Musical 2 Cast,2007,92.0,High School Musical 2 Cast
Check Yes Juliet (Run Baby Run),WE the Kings,Check Yes Juliet (Run Baby Run)WE the Kings,2008,70.0,WE the Kings
Real,Goo Goo Dolls,RealGoo Goo Dolls,2008,92.0,Goo Goo Dolls
Panic Switch,Silversun Pickups,Panic SwitchSilversun Pickups,2009,92.0,Silversun Pickups
Ain't No Rest For The Wicked,Cage The Elephant,Ain't No Rest For The WickedCage The Elephant,2009,83.0,Cage The Elephant
Digital Girl,"Jamie Foxx Featuring Drake, Kanye West + The-Dream","Digital GirlJamie Foxx Featuring Drake, Kanye West + The-Dream",2009,92.0,Jamie Foxx
Temporary Home,Carrie Underwood,Temporary HomeCarrie Underwood,2009,41.0,Carrie Underwood
Temporary Home,Carrie Underwood,Temporary HomeCarrie Underwood,2010,41.0,Carrie Underwood
That Should Be Me,Justin Bieber,That Should Be MeJustin Bieber,2010,92.0,Justin Bieber
25 To Life,Eminem,25 To LifeEminem,2010,92.0,Eminem
Scott Mescudi Vs. The World,Kid Cudi Featuring Cee-Lo,Scott Mescudi Vs. The WorldKid Cudi Featuring Cee-Lo,2010,92.0,Kid Cudi
All Of The Lights,Kanye West,All Of The LightsKanye West,2010,18.0,Kanye West
All Of The Lights,Kanye West,All Of The LightsKanye West,2011,18.0,Kanye West
See No More,Joe Jonas,See No MoreJoe Jonas,2011,92.0,Joe Jonas
Criminal,Britney Spears,CriminalBritney Spears,2011,55.0,Britney Spears
Criminal,Britney Spears,CriminalBritney Spears,2011,55.0,Fiona Apple
Do They Know It's Christmas?,Glee Cast,Do They Know It's Christmas?Glee Cast,2011,92.0,Band Aid
Do They Know It's Christmas?,Glee Cast,Do They Know It's Christmas?Glee Cast,2011,92.0,Glee Cast
Sad,Amber Carrington,SadAmber Carrington,2013,92.0,Amber Carrington
Bend Ova,Lil Jon Featuring Tyga,Bend OvaLil Jon Featuring Tyga,2014,92.0,Lil Jon
Something Big,Shawn Mendes,Something BigShawn Mendes,2014,80.0,Shawn Mendes
Something Big,Shawn Mendes,Something BigShawn Mendes,2015,80.0,Shawn Mendes
Change My Mind,Meghan Linsey,Change My MindMeghan Linsey,2015,92.0,Meghan Linsey
A Country Boy Can Survive (Y2K Version),Chad Brock With Hank Williams Jr. & George Jones,A Country Boy Can Survive (Y2K Version)Chad Brock With Hank Williams Jr. & George Jones,2000,75.0,Chad Brock
Bouncing Off The Ceiling (Upside Down),A*Teens,Bouncing Off The Ceiling (Upside Down)A*Teens,2001,93.0,A*Teens
Overprotected,Britney Spears,OverprotectedBritney Spears,2002,86.0,Britney Spears
Rest In Pieces,Saliva,Rest In PiecesSaliva,2003,93.0,Saliva
One Day At A Time,Tupac With Eminem Featuring The Outlawz,One Day At A TimeTupac With Eminem Featuring The Outlawz,2004,80.0,2Pac
One Day At A Time,Tupac With Eminem Featuring The Outlawz,One Day At A TimeTupac With Eminem Featuring The Outlawz,2004,80.0,Marilyn Sellars
Slow,Kylie Minogue,SlowKylie Minogue,2004,91.0,Kylie Minogue
Control Myself,LL Cool J Featuring Jennifer Lopez,Control MyselfLL Cool J Featuring Jennifer Lopez,2006,4.0,LL Cool J
Conceited (There's Something About Remy),Remy Ma,Conceited (There's Something About Remy)Remy Ma,2006,90.0,Remy Ma
Say Somethin',Mariah Carey Featuring Snoop Dogg,Say Somethin'Mariah Carey Featuring Snoop Dogg,2006,79.0,Mariah Carey
Animal I Have Become,Three Days Grace,Animal I Have BecomeThree Days Grace,2006,60.0,Three Days Grace
1st Time,Yung Joc Featuring Marques Houston & Trey Songz,1st TimeYung Joc Featuring Marques Houston & Trey Songz,2007,82.0,Yung Joc
Don't Make Me,Blake Shelton,Don't Make MeBlake Shelton,2007,79.0,Blake Shelton
All Around Me,Flyleaf,All Around MeFlyleaf,2008,40.0,Flyleaf
Suspicions,Tim McGraw,SuspicionsTim McGraw,2008,87.0,Tim McGraw
Suspicions,Tim McGraw,SuspicionsTim McGraw,2008,87.0,Eddie Rabbitt
Suspicions,Tim McGraw,SuspicionsTim McGraw,2008,87.0,The Sidekicks
Shut Up And Let Me Go,The Ting Tings,Shut Up And Let Me GoThe Ting Tings,2008,55.0,The Ting Tings
Cookie Jar,Gym Class Heroes Featuring The-Dream,Cookie JarGym Class Heroes Featuring The-Dream,2008,59.0,Gym Class Heroes
Shining Down,Lupe Fiasco Featuring Matthew Santos,Shining DownLupe Fiasco Featuring Matthew Santos,2009,93.0,Lupe Fiasco
Sooner Or Later,Michelle Branch,Sooner Or LaterMichelle Branch,2009,93.0,Michelle Branch
Sooner Or Later,Michelle Branch,Sooner Or LaterMichelle Branch,2009,93.0,Breaking Benjamin
Sooner Or Later,Michelle Branch,Sooner Or LaterMichelle Branch,2009,93.0,The Impressions
Sooner Or Later,Michelle Branch,Sooner Or LaterMichelle Branch,2009,93.0,The Grass Roots
Sooner Or Later,Michelle Branch,Sooner Or LaterMichelle Branch,2009,93.0,Johnny Mathis
Sooner Or Later,Breaking Benjamin,Sooner Or LaterBreaking Benjamin,2005,99.0,Michelle Branch
Sooner Or Later,Breaking Benjamin,Sooner Or LaterBreaking Benjamin,2005,99.0,Breaking Benjamin
Sooner Or Later,Breaking Benjamin,Sooner Or LaterBreaking Benjamin,2005,99.0,The Impressions
Sooner Or Later,Breaking Benjamin,Sooner Or LaterBreaking Benjamin,2005,99.0,The Grass Roots
Sooner Or Later,Breaking Benjamin,Sooner Or LaterBreaking Benjamin,2005,99.0,Johnny Mathis
Bust A Move,Glee Cast,Bust A MoveGlee Cast,2009,93.0,Glee Cast
Bust A Move,Glee Cast,Bust A MoveGlee Cast,2009,93.0,Young MC
Rose's Turn,Glee Cast,Rose's TurnGlee Cast,2010,93.0,Glee Cast
Crazy Beautiful Life,Ke$ha,Crazy Beautiful LifeKe$ha,2010,93.0,Ke$ha
As Long As You're There,Glee Cast,As Long As You're ThereGlee Cast,2011,93.0,Glee Cast
Best Friend's Brother,Victorious Cast Featuring Victoria Justice,Best Friend's BrotherVictorious Cast Featuring Victoria Justice,2011,86.0,Victorious Cast
Something To Do With My Hands,Thomas Rhett,Something To Do With My HandsThomas Rhett,2012,93.0,Thomas Rhett
Dive In,Trey Songz,Dive InTrey Songz,2012,77.0,Trey Songz
Someone Else,Miley Cyrus,Someone ElseMiley Cyrus,2013,93.0,Miley Cyrus
Come Join The Murder,The White Buffalo & The Forest Rangers,Come Join The MurderThe White Buffalo & The Forest Rangers,2014,93.0,The Forest Rangers
Adore,Cashmere Cat Featuring Ariana Grande,AdoreCashmere Cat Featuring Ariana Grande,2015,93.0,Cashmere Cat
Beautiful Life,Nick Fradiani,Beautiful LifeNick Fradiani,2015,93.0,Nick Fradiani
Beautiful Life,Nick Fradiani,Beautiful LifeNick Fradiani,2015,93.0,Ace Of Base
Take That,"Torrey Carter Featuring Missy ""Misdemeanor"" Elliott","Take ThatTorrey Carter Featuring Missy ""Misdemeanor"" Elliott",2000,86.0,Torrey Carter
Bia' Bia',"Lil Jon & The East Side Boyz Featuring Ludacris, Too Short, Big Kap & Chyna Whyte","Bia' Bia'Lil Jon & The East Side Boyz Featuring Ludacris, Too Short, Big Kap & Chyna Whyte",2001,94.0,Lil Jon
Take A Message,Remy Shand,Take A MessageRemy Shand,2002,89.0,Remy Shand
Rubberneckin',Elvis Presley,Rubberneckin'Elvis Presley,2003,94.0,Elvis Presley
Diamond In The Back,Ludacris,Diamond In The BackLudacris,2004,94.0,Ludacris
Bridging The Gap,Nas Featuring Olu Dara,Bridging The GapNas Featuring Olu Dara,2004,94.0,Nas
Shine On,Ryan Cabrera,Shine OnRyan Cabrera,2005,86.0,Sawyer Fredericks
Shine On,Ryan Cabrera,Shine OnRyan Cabrera,2005,86.0,Ryan Cabrera
Shine On,Ryan Cabrera,Shine OnRyan Cabrera,2005,86.0,George Duke
Shine On,Ryan Cabrera,Shine OnRyan Cabrera,2005,86.0,L.T.D.
Shine On,Sawyer Fredericks,Shine OnSawyer Fredericks,2015,99.0,Sawyer Fredericks
Shine On,Sawyer Fredericks,Shine OnSawyer Fredericks,2015,99.0,Ryan Cabrera
Shine On,Sawyer Fredericks,Shine OnSawyer Fredericks,2015,99.0,George Duke
Shine On,Sawyer Fredericks,Shine OnSawyer Fredericks,2015,99.0,L.T.D.
A Feelin' Like That,Gary Allan,A Feelin' Like ThatGary Allan,2007,94.0,Gary Allan
Boyfriend/Girlfriend,C-Side Featuring Keyshia Cole,Boyfriend/GirlfriendC-Side Featuring Keyshia Cole,2008,72.0,C-Side
Coconut Juice,Tyga Featuring Travis McCoy,Coconut JuiceTyga Featuring Travis McCoy,2008,94.0,Tyga
River Of Love,George Strait,River Of LoveGeorge Strait,2008,59.0,George Strait
River Of Love,George Strait,River Of LoveGeorge Strait,2009,59.0,George Strait
Bigger,Justin Bieber,BiggerJustin Bieber,2009,94.0,Justin Bieber
Speechless,Lady Gaga,SpeechlessLady Gaga,2009,94.0,Lady Gaga
Bass Down Low,Dev Featuring The Cataracs,Bass Down LowDev Featuring The Cataracs,2010,61.0,Dev
Bass Down Low,Dev Featuring The Cataracs,Bass Down LowDev Featuring The Cataracs,2011,61.0,Dev
Arms,Christina Perri,ArmsChristina Perri,2011,94.0,Christina Perri
Determinate,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko","DeterminateBridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",2011,51.0,Bridgit Mendler
Bang Bang Bang,Selena Gomez & The Scene,Bang Bang BangSelena Gomez & The Scene,2011,94.0,Selena Gomez
President Carter,Lil Wayne,President CarterLil Wayne,2011,94.0,Lil Wayne
Bully,Shinedown,BullyShinedown,2012,94.0,Shinedown
Shinin' On Me,Jerrod Niemann,Shinin' On MeJerrod Niemann,2012,92.0,Jerrod Niemann
See You Tonight,Scotty McCreery,See You TonightScotty McCreery,2013,52.0,Scotty McCreery
See You Tonight,Scotty McCreery,See You TonightScotty McCreery,2014,52.0,Scotty McCreery
Can't Raise A Man,K. Michelle,Can't Raise A ManK. Michelle,2014,94.0,K. Michelle
Adrenalina,Wisin Featuring Jennifer Lopez & Ricky Martin,AdrenalinaWisin Featuring Jennifer Lopez & Ricky Martin,2014,94.0,Wisin
Calm Down,Busta Rhymes Featuring Eminem,Calm DownBusta Rhymes Featuring Eminem,2014,94.0,Busta Rhymes
Dear Future Husband,Meghan Trainor,Dear Future HusbandMeghan Trainor,2014,14.0,Meghan Trainor
Dear Future Husband,Meghan Trainor,Dear Future HusbandMeghan Trainor,2015,14.0,Meghan Trainor
A Little Too Much,Shawn Mendes,A Little Too MuchShawn Mendes,2015,94.0,Shawn Mendes
A Little Too Much,Shawn Mendes,A Little Too MuchShawn Mendes,2015,94.0,"Clarence ""Frogman"" Henry"
Still In My Heart,Tracie Spencer,Still In My HeartTracie Spencer,2000,88.0,Tracie Spencer
Take You Home,Angie Martinez Featuring Kelis,Take You HomeAngie Martinez Featuring Kelis,2003,85.0,Angie Martinez
Choppa Style,Choppa Featuring Master P,Choppa StyleChoppa Featuring Master P,2003,94.0,Choppa
One More Chance,Michael Jackson,One More ChanceMichael Jackson,2003,83.0,Michael Jackson
One More Chance,Michael Jackson,One More ChanceMichael Jackson,2003,83.0,Diana Ross
One More Chance,Michael Jackson,One More ChanceMichael Jackson,2003,83.0,Ocean
One More Chance,Michael Jackson,One More ChanceMichael Jackson,2003,83.0,Rod Bernard
One More Chance,Michael Jackson,One More ChanceMichael Jackson,2004,83.0,Michael Jackson
One More Chance,Michael Jackson,One More ChanceMichael Jackson,2004,83.0,Diana Ross
One More Chance,Michael Jackson,One More ChanceMichael Jackson,2004,83.0,Ocean
One More Chance,Michael Jackson,One More ChanceMichael Jackson,2004,83.0,Rod Bernard
Something Happened On The Way To Heaven,Deborah Cox,Something Happened On The Way To HeavenDeborah Cox,2004,95.0,Deborah Cox
Something Happened On The Way To Heaven,Deborah Cox,Something Happened On The Way To HeavenDeborah Cox,2004,95.0,Phil Collins
(Reach Up For The) Sunrise,Duran Duran,(Reach Up For The) SunriseDuran Duran,2004,89.0,Duran Duran
8th Of November,Big & Rich,8th Of NovemberBig & Rich,2006,94.0,Big & Rich
Break It Off,Rihanna & Sean Paul,Break It OffRihanna & Sean Paul,2006,9.0,Rihanna
Break It Off,Rihanna & Sean Paul,Break It OffRihanna & Sean Paul,2007,9.0,Rihanna
Still Will,50 Cent Featuring Akon,Still Will50 Cent Featuring Akon,2007,95.0,50 Cent
Shake Your Pom Pom,Missy Elliott,Shake Your Pom PomMissy Elliott,2008,95.0,Missy Elliott
Diamond Girl,Ryan Leslie,Diamond GirlRyan Leslie,2008,95.0,Ryan Leslie
Diamond Girl,Ryan Leslie,Diamond GirlRyan Leslie,2008,95.0,Seals & Crofts
All I Ever Wanted,Chuck Wicks,All I Ever WantedChuck Wicks,2008,86.0,Kelly Clarkson
All I Ever Wanted,Chuck Wicks,All I Ever WantedChuck Wicks,2008,86.0,Chuck Wicks
All I Ever Wanted,Kelly Clarkson,All I Ever WantedKelly Clarkson,2010,96.0,Kelly Clarkson
All I Ever Wanted,Kelly Clarkson,All I Ever WantedKelly Clarkson,2010,96.0,Chuck Wicks
Break My Heart,Spectacular! Cast,Break My HeartSpectacular! Cast,2009,95.0,Spectacular! Cast
One Time,Justin Bieber,One TimeJustin Bieber,2009,17.0,Justin Bieber
One Time,Justin Bieber,One TimeJustin Bieber,2010,17.0,Justin Bieber
Ooh Baby,Mario,Ooh BabyMario,2010,95.0,Mario
Ooh Baby,Mario,Ooh BabyMario,2010,95.0,Gilbert O'Sullivan
Ooh Baby,Mario,Ooh BabyMario,2010,95.0,Deon Jackson
Ooh Baby,Mario,Ooh BabyMario,2010,95.0,Bo Diddley
Strip Me,Natasha Bedingfield,Strip MeNatasha Bedingfield,2010,91.0,Natasha Bedingfield
So Special,Lil Wayne Featuring John Legend,So SpecialLil Wayne Featuring John Legend,2011,95.0,Lil Wayne
Bad B*tch,French Montana Featuring Jeremih,Bad B*tchFrench Montana Featuring Jeremih,2015,95.0,French Montana
Bills,LunchMoney Lewis,BillsLunchMoney Lewis,2015,79.0,LunchMoney Lewis
Baby U Are,Gerald Levert,Baby U AreGerald Levert,2000,89.0,Gerald Levert
All Good?,De La Soul Featuring Chaka Khan,All Good?De La Soul Featuring Chaka Khan,2000,96.0,De La Soul
All Good?,De La Soul Featuring Chaka Khan,All Good?De La Soul Featuring Chaka Khan,2001,96.0,De La Soul
That's How I Beat Shaq,Aaron Carter,That's How I Beat ShaqAaron Carter,2001,96.0,Aaron Carter
Sugarhigh,Jade Anderson,SugarhighJade Anderson,2002,96.0,Jade Anderson
Take Me Away,Fefe Dobson,Take Me AwayFefe Dobson,2003,87.0,Fefe Dobson
Perdidos,Monchy & Alexandra,PerdidosMonchy & Alexandra,2004,92.0,Monchy & Alexandra
Perdidos,Monchy & Alexandra,PerdidosMonchy & Alexandra,2005,92.0,Monchy & Alexandra
So What The Fuss,Stevie Wonder,So What The FussStevie Wonder,2005,96.0,Stevie Wonder
Pump It,The Black Eyed Peas,Pump ItThe Black Eyed Peas,2005,18.0,The Black Eyed Peas
Pump It,The Black Eyed Peas,Pump ItThe Black Eyed Peas,2006,18.0,The Black Eyed Peas
Stricken,Disturbed,StrickenDisturbed,2005,95.0,Disturbed
Stricken,Disturbed,StrickenDisturbed,2006,95.0,Disturbed
And I,Ciara,And ICiara,2005,96.0,Ciara
Talk,Coldplay,TalkColdplay,2006,86.0,Coldplay
Crowded,Jeannie Ortega Featuring Papoose,CrowdedJeannie Ortega Featuring Papoose,2006,93.0,Jeannie Ortega
Crash Here Tonight,Toby Keith,Crash Here TonightToby Keith,2006,96.0,Toby Keith
One Wing In The Fire,Trent Tomlinson,One Wing In The FireTrent Tomlinson,2006,90.0,Trent Tomlinson
One Wing In The Fire,Trent Tomlinson,One Wing In The FireTrent Tomlinson,2007,90.0,Trent Tomlinson
Be Good To Me,Ashley Tisdale,Be Good To MeAshley Tisdale,2007,80.0,Ashley Tisdale
Stronger Woman,Jewel,Stronger WomanJewel,2008,84.0,Jewel
Something In Your Mouth,Nickelback,Something In Your MouthNickelback,2008,96.0,Nickelback
Soulmate,Natasha Bedingfield,SoulmateNatasha Bedingfield,2009,96.0,Natasha Bedingfield
Ain't Leavin Without You,Jaheim,Ain't Leavin Without YouJaheim,2010,93.0,Jaheim
Dirty Picture,Taio Cruz Featuring Ke$ha,Dirty PictureTaio Cruz Featuring Ke$ha,2010,96.0,Taio Cruz
Rhythm of Love,Plain White T's,Rhythm of LovePlain White T's,2010,38.0,Plain White T's
Rhythm of Love,Plain White T's,Rhythm of LovePlain White T's,2011,38.0,Plain White T's
Black Rain,Soundgarden,Black RainSoundgarden,2010,96.0,Soundgarden
Barefoot Blue Jean Night,Jake Owen,Barefoot Blue Jean NightJake Owen,2011,21.0,Jake Owen
Rumour Has It,Adele,Rumour Has ItAdele,2011,16.0,Adele
Rumour Has It,Adele,Rumour Has ItAdele,2011,16.0,Donna Summer
Rumour Has It,Adele,Rumour Has ItAdele,2012,16.0,Adele
Rumour Has It,Adele,Rumour Has ItAdele,2012,16.0,Donna Summer
Cost Of Livin',Ronnie Dunn,Cost Of Livin'Ronnie Dunn,2011,86.0,Ronnie Dunn
A Woman Like You,Lee Brice,A Woman Like YouLee Brice,2011,33.0,Lee Brice
A Woman Like You,Lee Brice,A Woman Like YouLee Brice,2012,33.0,Lee Brice
Sweet Nothing,Calvin Harris Featuring Florence Welch,Sweet NothingCalvin Harris Featuring Florence Welch,2012,10.0,Calvin Harris
Sweet Nothing,Calvin Harris Featuring Florence Welch,Sweet NothingCalvin Harris Featuring Florence Welch,2013,10.0,Calvin Harris
